,0
2510,https://www.15min.lt/video/mokytoja-vigilija-keleriene-zinau-kas-turi-nutikti-kad-vaikai-suprastu-matematika-171148
2511,https://www.15min.lt/naujiena/aktualu/svietimas/parengta-nauja-svietimo-kolektyvine-sutartis-neaisku-ar-a-navicko-profsajunga-ja-rasysis-233-1232744
2512,https://www.15min.lt/naujiena/aktualu/svietimas/vilniaus-rajone-atidaryta-nauja-lietuviska-pradine-mokykla-233-1232674
2513,https://www.15min.lt/naujiena/aktualu/svietimas/suomes-patarimai-lietuviskai-mokyklai-stebina-paprastumu-kaip-vaika-paruosti-gyvenimui-233-1232424
2514,https://www.15min.lt/galerija/ugdo-busimus-inzinierius-klaipedos-gimnazistams-pamokos-gamyklose-191964
2515,https://www.15min.lt/naujiena/aktualu/svietimas/mazvydas-jastramskis-jeigu-studentai-profesines-sajungos-universitetai-susitars-streikuosime-233-1232216
2516,https://www.15min.lt/video/kas-sieja-lazdiju-motiejaus-gustaicio-gimnazija-ir-bavarija-171000
2517,https://www.15min.lt/verslas/naujiena/finansai/s-skvernelis-papildomi-180-mln-euru-svietimui-nera-realu-bet-i-lukescius-isiklausysime-662-1231544
2518,https://www.15min.lt/pasaulis-kiseneje/naujiena/kelioniu-istorijos/viso-gyvenimo-mokymosi-spalvos-danijoje-kai-esi-laisvas-nuo-egzaminu-ir-vertinimo-639-1229996
2519,https://www.15min.lt/verslas/naujiena/finansai/top-11-parlamentarai-prirase-noru-uz-330-mln-euru-didziausias-rupestis-svietimu-ir-pareigunais-662-1230804
2520,https://www.15min.lt/naujiena/aktualu/svietimas/stt-izvelgia-korupcijos-rizikas-nustatant-algos-koeficientus-ugdymo-istaigose-233-1230606
2521,https://www.15min.lt/naujiena/aktualu/svietimas/kaip-susidominti-vaikus-gamtos-mokslais-slienavos-mokyklos-pavyzdys-233-1230484
2522,https://www.15min.lt/naujiena/aktualu/svietimas/busimieji-mokytojai-inovatyvus-atviri-ikvepiantys-233-1228564
2523,https://www.15min.lt/naujiena/aktualu/svietimas/r-karbauskis-nesureiksmina-seimo-svietimo-komiteto-sprendimo-atmesti-biudzeto-projekta-233-1228612
2524,https://www.15min.lt/naujiena/aktualu/svietimas/destytojo-protestas-pries-netesybas-10-proc-paskaitos-laiko-ves-ne-jis-o-telefonas-233-1228512
2525,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-komitetas-nepritare-biudzetui-priekaistauja-del-prioritetu-ir-praso-180-mln-euru-233-1228348
2526,https://www.15min.lt/naujiena/aktualu/svietimas/j-augutis-pasisake-apie-algas-aukstosiose-mokyklose-radikali-situacija-su-neakademiniu-personalu-233-1227932
2527,https://www.15min.lt/naujiena/aktualu/svietimas/seimo-svietimo-komitetas-siulo-didinti-alga-mokslininkams-bet-ne-tiek-kiek-prasoma-233-1227696
2528,https://www.15min.lt/naujiena/aktualu/svietimas/destytojai-zada-masini-dar-neregeta-protesta-pyksta-del-bado-dietos-ir-saukiasi-prezidento-233-1226626
2529,https://www.15min.lt/naujiena/aktualu/svietimas/viceministras-siauliu-universiteto-prijungimas-prie-vilniaus-naudingas-jau-vien-del-ivaizdzio-233-1085054
2530,https://www.15min.lt/video/visos-dienos-mokykla-koks-tevu-vaidmuo-mokymose-procese-170406
2531,https://www.15min.lt/naujiena/aktualu/svietimas/sieks-kad-nacionalinis-susitarimas-del-svietimo-partijoms-nekeltu-alergijos-233-1226474
2532,https://www.15min.lt/naujiena/aktualu/svietimas/profesorius-is-pietu-korejos-j-changas-aukstosios-mokyklos-neturetu-tapti-karjeros-mokymu-centru-233-1225438
2533,https://www.15min.lt/naujiena/aktualu/svietimas/patirtinis-mokymas-pamokos-gali-tapti-didziaisiais-nuotykiais-233-1224112
2534,https://www.15min.lt/naujiena/aktualu/svietimas/vyriausybe-leido-mokyklai-sostineje-dirbti-pagal-angliska-ugdymo-programa-233-1224744
2535,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-eksperte-paskaitas-auditorijose-pakeis-mobilieji-telefonai-233-1224668
2536,https://www.15min.lt/naujiena/aktualu/svietimas/klaipedos-krasto-majoras-save-atrades-pedagogikoje-ne-viskas-matuojama-pinigais-233-1223966
2537,https://www.15min.lt/naujiena/aktualu/nuomones/mantas-adomenas-stand-up-or-stand-down-svietimo-ministre-18-1224326
2538,https://www.15min.lt/naujiena/aktualu/lietuva/viesojo-sektoriaus-darbuotojai-neseks-svietimieciu-pavyzdziu-streiku-neplanuoja-56-1224220
2539,https://www.15min.lt/naujiena/aktualu/nuomones/eigirdas-sarkanas-mokslo-saknys-saldzios-o-vaisiai-papuve-18-1224032
2540,https://www.15min.lt/naujiena/aktualu/nuomones/edmundas-pupinis-svietimo-veikeju-spektaklis-isibegeja-kas-is-to-mokytojui-18-1223594
2541,https://www.15min.lt/naujiena/aktualu/lietuva/jav-prezidentas-sovietini-svietima-laike-geriausiu-56-1222502
2542,https://www.15min.lt/naujiena/aktualu/lietuva/vilniaus-progimnazijoje-kaltinimai-smurtu-vaikas-klyke-o-mokytoja-ji-laike-uzdariusi-tualete-56-1150424
2543,https://www.15min.lt/naujiena/aktualu/svietimas/tiesa-apie-palmiu-alieju-atskleide-marijampoles-moksleiviai-geriausi-europoje-233-1219914
2544,https://www.15min.lt/naujiena/aktualu/svietimas/a-navicko-vadovaujama-svietimo-profsajunga-svarsto-tris-variantus-streikas-vienas-ju-233-1221742
2545,https://www.15min.lt/naujiena/aktualu/lietuva/politikai-ir-profsajunga-nesutaria-ar-pazadas-kelti-pedagogu-algas-teisiskai-galioja-56-1221968
2546,https://www.15min.lt/naujiena/aktualu/svietimas/svietimieciu-atsakas-premjerui-jis-vaizduoja-pamirses-tai-ka-jau-yra-isipareigojes-233-1221870
2547,https://www.15min.lt/naujiena/aktualu/svietimas/premjeras-siulo-pedagogams-sesti-ir-kalbetis-nes-streikas-rezultatu-neduos-233-1221432
2548,https://www.15min.lt/naujiena/aktualu/svietimas/a-monkevicius-pripazista-2020-uju-biudzete-neigyvendinti-susitarimai-del-mokytoju-algu-233-1221132
2549,https://www.15min.lt/kultura/naujiena/literatura/knygoje-ismokyklinti-visuomene-radikalus-sprendimas-svietimo-krizei-286-1220824
2550,https://www.15min.lt/naujiena/aktualu/lietuva/prezidento-patareja-ragina-vyriausybe-tartis-su-streiku-grasinanciomis-profsajungomis-56-1220392
2551,https://www.15min.lt/pasaulis-kiseneje/naujiena/kelioniu-istorijos/i-kelione-per-europos-mokyklas-leidusis-jauna-pedagogu-pora-yra-mokyklu-kur-vaikai-nenori-atostogu-639-1218654
2552,https://www.15min.lt/naujiena/aktualu/svietimas/mokytojai-lauzo-normas-ir-prisitaiko-prie-dabartinio-vaiko-233-1219260
2553,https://www.15min.lt/naujiena/aktualu/svietimas/mokytoju-profsajunga-inicijuoja-streika-del-planuojamo-svietimo-finansavimo-233-1218942
2554,https://www.15min.lt/naujiena/aktualu/svietimas/mokytojas-arnas-zmitra-mokytojo-diena-kaip-futbolo-varzybos-233-1217682
2555,https://www.15min.lt/naujiena/aktualu/svietimas/ministro-isgirta-zidiku-gimnazija-persitvarke-ne-del-per-mazo-mokiniu-skaiciaus-233-1210650
2556,https://www.15min.lt/naujiena/aktualu/svietimas/siuolaikiska-mokykla-kaip-uzauginti-emociskai-brandu-pilieti-233-1215318
2557,https://www.15min.lt/naujiena/aktualu/svietimas/ministras-mano-kad-15-mecio-reketininko-poziuri-i-smurta-galetu-pakeisti-sportas-233-1214816
2558,https://www.15min.lt/naujiena/aktualu/nuomones/saulius-spurga-ar-visa-aukstaji-moksla-itrauksime-i-raudonaja-knyga-18-1214454
2559,https://www.15min.lt/naujiena/aktualu/lietuva/prezidentas-s-sulce-paaukstino-pareigose-tapo-svarbiausia-patareja-svietimo-kulturos-klausimais-56-1213450
2560,https://www.15min.lt/naujiena/aktualu/pasaulis/latvijoje-ivyko-svietimo-reformos-priesininku-eitynes-57-1212682
2561,https://www.15min.lt/verslas/galerija/uosto-technologiju-hakatonas-originalios-jaunuju-mokslininku-idejos-188392
2562,https://www.15min.lt/naujiena/aktualu/nuomones/marija-vysniauskaite-mokyklos-programu-atnaujinimas-sunestinis-balius-18-1205656
2563,https://www.15min.lt/naujiena/aktualu/lietuva/konstitucinis-teismas-privaciu-mokyklu-vadovams-nebutini-tokie-pat-reikalavimai-56-1204896
2564,https://www.15min.lt/naujiena/aktualu/lietuva/auditore-mazose-kaimo-mokyklose-auga-ismoku-gaveju-dinastijos-ir-jos-vis-brangsta-56-1204444
2565,https://www.15min.lt/naujiena/aktualu/pasaulis/del-draudimo-latvijoje-destyti-rusu-kalba-dalis-studentu-mokysis-estijoje-57-1203866
2566,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-ministras-niekada-nebus-taip-kad-lietuvoje-visi-studijuotu-nemokamai-233-1203808
2567,https://www.15min.lt/naujiena/aktualu/svietimas/socialines-ir-emocines-vaiko-kompetencijos-kaip-jas-ugdyti-be-lyciu-stereotipu-233-1203546
2568,https://www.15min.lt/galerija/lietuvos-vaiku-ir-jaunimo-centro-lvjc-sezono-atidarymo-svente-187950
2569,https://www.15min.lt/naujiena/aktualu/komentarai/kestutis-gecas-ar-mazu-miesteliu-bendruomenes-suvokia-kad-vagia-savo-vaiku-ateiti-500-1202942
2570,https://www.15min.lt/naujiena/aktualu/svietimas/informatikos-mokysis-jau-pirmokai-atsiras-nauju-dalyku-bet-ne-zadetosios-gynybos-pamokos-233-1194926
2571,https://www.15min.lt/naujiena/aktualu/lietuva/premjeras-kviecia-partiju-atstovus-rengti-susitarima-del-lietuvos-svietimo-politikos-56-1203006
2572,https://www.15min.lt/naujiena/aktualu/svietimas/nukelus-mru-ir-vgtu-jungtuves-istaigos-siekia-bendradarbiauti-toliau-233-1202858
2573,https://www.15min.lt/naujiena/aktualu/nuomones/lilija-bruckiene-kas-per-metus-ivyko-svietime-trys-realus-pokyciai-ir-vis-neapleidziantis-deja-vu-jausmas-18-1202476
2574,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-istaigu-vadovai-nepatenkinti-besidubliuojanciais-vertinimais-nors-vertinamu-blogai-nera-233-1199884
2575,https://www.15min.lt/naujiena/aktualu/lietuva/jungtiniu-klasiu-butu-imanoma-atsisakyti-per-3-5-metus-sako-svietimo-ministras-56-1201216
2576,https://www.15min.lt/naujiena/aktualu/lietuva/valstybes-kontrole-skatina-imtis-esminiu-pokyciu-svietimo-srityje-56-1200976
2577,https://www.15min.lt/naujiena/aktualu/lietuva/opozicija-su-premjeru-aptare-iniciatyva-pasirasyti-partiju-susitarima-del-svietimo-56-1199868
2578,https://www.15min.lt/verslas/naujiena/finansai/tyrimas-svietimo-srities-darbuotoju-atlyginimai-vieni-maziausiu-rinkoje-662-1199670
2579,https://www.15min.lt/naujiena/aktualu/lietuva/g-nauseda-nerimauju-del-visuomenes-susipriesinimo-56-1199602
2580,https://www.15min.lt/naujiena/aktualu/svietimas/prezidentas-sako-kad-svietimo-lesos-svaistomos-ragina-igyvendinti-audito-rekomendacijas-233-1199592
2581,https://www.15min.lt/naujiena/aktualu/lietuva/r-lazutka-del-seselines-svietimo-sistemos-siulo-kreiptis-i-konstitucini-teisma-56-1198564
2582,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-ministras-kiekviena-penktadieni-ketina-lankytis-salies-mokyklose-233-1198348
2583,https://www.15min.lt/naujiena/aktualu/svietimas/vyriausybe-uz-siulyma-dvigubai-didinti-nemokamu-bakalauro-studiju-vietu-skaiciu-233-1197674
2584,https://www.15min.lt/naujiena/aktualu/svietimas/i-profesines-mokyklas-priimta-18-tukst-moksleiviu-daugiau-nei-pernai-233-1197654
2585,https://www.15min.lt/naujiena/aktualu/svietimas/siuloma-didinti-nemokamu-bakalauro-studiju-vietu-skatinti-aukstasias-mokyklas-pagal-rezultatus-233-1197286
2586,https://www.15min.lt/kultura/naujiena/naujienos/kulturos-paso-paslaugu-skaicius-arteja-prie-2-tukstanciu-1104-1197158
2587,https://www.15min.lt/naujiena/aktualu/svietimas/klaipedoje-atidaryta-juru-kadetu-mokykla-karine-jurine-programa-ir-griezta-disciplina-233-1196700
2588,https://www.15min.lt/galerija/ugdys-kitaip-klaipedoje-atidaryta-kadetu-mokykla-186744
2589,https://www.15min.lt/naujiena/aktualu/nuomones/tatjana-babrauskiene-ar-is-principo-imanoma-reformuoti-musu-svietimo-sistema-18-1196552
2590,https://www.15min.lt/naujiena/aktualu/svietimas/ieskoma-275-ugdymo-istaigu-vadovu-dali-kandidatu-atgraso-ivestos-kadencijos-233-1196512
2591,https://www.15min.lt/naujiena/aktualu/svietimas/prezidentas-universitetai-turi-jungtis-savo-iniciatyva-sprendimai-is-virsaus-netinka-233-1196454
2592,https://www.15min.lt/naujiena/aktualu/lietuva/g-nauseda-ragina-sparciau-kelti-algas-mokytojams-ieskoti-rezervu-sistemos-viduje-56-1196450
2593,https://www.15min.lt/naujiena/aktualu/svietimas/progimnazijoje-vilniuje-apsilankes-g-nauseda-mokykla-man-sventa-vieta-233-1196402
2594,https://www.15min.lt/naujiena/aktualu/lietuva/veikla-pradeda-nacionaline-svietimo-agentura-56-1196322
2595,https://www.15min.lt/naujiena/aktualu/svietimas/dauguma-salies-mokyklu-pradeda-ugdymo-procesa-233-1196262
2596,https://www.15min.lt/ar-zinai/naujiena/idomi-lietuva/23-verti-zinoti-faktai-apie-mokyklas-tarpukariu-kodel-rugsejo-1-oji-tada-nebuvo-svente-1162-1195624
2597,https://www.15min.lt/naujiena/aktualu/svietimas/ministerija-nustate-kada-mokiniai-per-karscius-gali-neiti-i-mokykla-233-1195300
2598,https://www.15min.lt/naujiena/aktualu/svietimas/g-landsbergis-kalbos-del-mokytoju-valandinio-atlygio-uzdanga-nuo-realiu-problemu-233-1195276
2599,https://www.15min.lt/naujiena/aktualu/svietimas/didejantis-mokiniu-skaicius-klaipedoje-ir-dziugina-ir-vercia-ieskoti-sprendimu-233-1195026
2600,https://www.15min.lt/naujiena/aktualu/svietimas/profsajungu-ultimatumas-nesirasys-sutarties-jei-neatsiras-lesu-destytoju-algoms-233-1195030
2601,https://www.15min.lt/galerija/algirdas-monkevicius-susitiko-su-lietuvos-svietimo-ir-mokslo-profesines-sajungos-pirmininku-egidijumi-milesinu-186450
2602,https://www.15min.lt/galerija/smsm-ministras-susitiko-su-visu-pedagogu-asociaciju-atstovais-aptarti-ugdymo-turinio-atnaujinimo-gaires-186434
2603,https://www.15min.lt/naujiena/aktualu/svietimas/po-priemimo-i-aukstasias-mokyklas-liko-laisvu-vietu-ir-daugiau-nei-1-mln-nepanaudotu-lesu-233-1194046
2604,https://www.15min.lt/naujiena/aktualu/svietimas/ministerija-pristato-bendruju-ugdymo-programu-gairiu-projekta-233-1194622
2605,https://www.15min.lt/naujiena/aktualu/svietimas/mokytojui-uz-darbo-valanda-kitamet-zadama-moketi-25-30-centu-daugiau-233-1194246
2606,https://www.15min.lt/galerija/lsdps-derybu-grupe-ministerijoje-dalyvavo-derybose-del-lietuvos-svietimo-ir-mokslo-sakos-kolektyvines-sutarties-186348
2607,https://www.15min.lt/naujiena/aktualu/lietuva/vyriausybe-pakeite-profesinio-mokymo-finansavimo-tvarka-tikisi-naudos-rinkai-56-1194284
2608,https://www.15min.lt/verslas/naujiena/kvadratinis-metras/nekilnojamasis-turtas/vilniaus-kolegijos-studentams-prestizinis-vaizdas-bet-atgyvenes-bendrabutis-973-1193730
2609,https://www.15min.lt/naujiena/aktualu/svietimas/stt-ugdymo-pletotes-centrui-pasiulyta-mazinti-korupcijos-rizikas-233-1194094
2610,https://www.15min.lt/naujiena/aktualu/svietimas/ant-vaiku-saukusi-ziezmariu-pedagoge-iseina-is-darbo-233-1193782
2611,https://www.15min.lt/naujiena/aktualu/svietimas/pussimciui-prastesnio-lygio-mokyklu-nuo-rugsejo-talkins-svietimo-konsultantai-233-1193762
2612,https://www.15min.lt/naujiena/aktualu/svietimas/uzupio-gimnazijos-mokytojas-pensijos-laukia-su-baime-dirba-maksimaliai-etato-neturi-233-1193022
2613,https://www.15min.lt/naujiena/aktualu/lietuva/ivedus-etatini-dauguma-lietuvos-mokytoju-vis-tiek-dirba-be-etato-56-1192890
2614,https://www.15min.lt/naujiena/aktualu/svietimas/a-navicko-vadovaujama-profsajunga-su-svietimo-ministru-aptars-mokytoju-algas-233-1192866
2615,https://www.15min.lt/naujiena/aktualu/svietimas/dviejose-panevezio-rajono-gimnazijose-sudarytos-papildomos-pirmoku-klases-233-1192520
2616,https://www.15min.lt/naujiena/aktualu/svietimas/etatinis-mokytoju-darbo-apmokejimas-kas-keiciasi-nuo-rugsejo-233-1192102
2617,https://www.15min.lt/naujiena/aktualu/svietimas/nepilnu-klasiu-islaikymui-savivaldybes-pasiryzusios-atseiketi-ir-po-100-ir-po-200-tukst-euru-233-1189954
2618,https://www.15min.lt/naujiena/aktualu/svietimas/smsm-vadovybe-su-savivaldybiu-atstovais-mokyklu-bendruomene-aptars-mokslo-metu-trukme-233-1190182
2619,https://www.15min.lt/naujiena/aktualu/svietimas/alytaus-svietimui-vadovaujantis-v-valunas-direktoriu-trukumas-didelis-tokio-iki-siol-neatsimenu-233-1190022
2620,https://www.15min.lt/naujiena/aktualu/svietimas/po-30-metu-vadovavimo-is-pareigu-traukiasi-panevezio-minties-gimnazijos-direktorius-233-1190014
2621,https://www.15min.lt/naujiena/aktualu/nuomones/lilija-bruckiene-kaip-ambicingi-svietimo-lukesciai-per-trejus-metus-pradangino-10-tukstanciu-mokytoju-18-1189270
2622,https://www.15min.lt/naujiena/aktualu/svietimas/r-karbauskis-siulo-islaikyti-mazas-regionu-mokyklas-233-1187012
2623,https://www.15min.lt/verslas/naujiena/finansai/bent-trys-prekybos-tinklai-pardavines-alkoholi-per-perkelta-mokslu-metu-pradzios-diena-662-1186118
2624,https://www.15min.lt/naujiena/aktualu/svietimas/aukstosios-mokyklos-pradeda-papildoma-priemima-233-1187028
2625,https://www.15min.lt/naujiena/aktualu/pasaulis/jk-premjeras-b-johnsonas-zada-pertvarkyti-vizu-sistema-mokslo-talentams-pritraukti-57-1186168
2626,https://www.15min.lt/naujiena/aktualu/svietimas/saules-gojus-auga-kartu-su-savo-vaikais-naujas-etapas-pagrindine-mokykla-233-1184368
2627,https://www.15min.lt/naujiena/aktualu/svietimas/universitetuose-ir-kolegijose-liko-apie-3-tukst-valstybes-finansuojamu-vietu-233-1182388
2628,https://www.15min.lt/naujiena/aktualu/svietimas/paskelbtas-naujai-steigiamos-nacionalines-svietimo-agenturos-vadovo-konkursas-233-1181846
2629,https://www.15min.lt/naujiena/aktualu/svietimas/mokytis-profesinese-mokyklose-nori-per-17-tukst-jaunuoliu-populiariausia-inzinerija-233-1181386
2630,https://www.15min.lt/naujiena/aktualu/komentarai/loreta-vaicekauskiene-kada-prasalinsim-tamsumas-500-1181188
2631,https://www.15min.lt/naujiena/aktualu/svietimas/klaipedos-valstybines-kolegijos-vykdomi-projektai-nuo-teritoriju-skaitmenizavimo-iki-sidabrines-ekonomikos-pradmenu-233-1180808
2632,https://www.15min.lt/naujiena/aktualu/svietimas/siemet-bus-naikinama-pussimtis-studentu-nepritraukusiu-studiju-programu-233-1180006
2633,https://www.15min.lt/naujiena/aktualu/svietimas/studijuoti-lietuvos-aukstosiose-mokyklose-kvieciama-per-20-tukst-stojanciuju-233-1179802
2634,https://www.15min.lt/naujiena/aktualu/svietimas/e-jovaisa-mokytoju-dalykininku-studiju-programos-universitetuose-pustustes-233-1179634
2635,https://www.15min.lt/naujiena/aktualu/lietuva/sujungus-sesias-svietimo-ministerijai-pavaldzias-istaigas-neliks-60-etatu-56-1175606
2636,https://www.15min.lt/naujiena/aktualu/lietuva/pristacius-stojanciuju-pageidavimus-e-jovaisa-saukia-alarma-mokytoju-rengimas-yra-nacionalinio-saugumo-dalis-56-1178674
2637,https://www.15min.lt/naujiena/aktualu/svietimas/lama-bpo-vadovas-norinciuju-studijuoti-nesurinko-daugiau-nei-50-studiju-programu-233-1178588
2638,https://www.15min.lt/naujiena/aktualu/pasaulis/latvijos-konstitucinis-teismas-svarstys-mokymo-valstybine-kalba-klausima-57-1176730
2639,https://www.15min.lt/naujiena/aktualu/lietuva/kurciuju-atstovas-kol-kas-ne-visi-kurtieji-gali-mokytis-bendrojo-lavinimo-mokyklose-56-1174432
2640,https://www.15min.lt/naujiena/aktualu/svietimas/mokykla-visiems-vaikams-nesvarbu-kad-vietoj-koju-vezimelio-ratai-233-1174580
2641,https://www.15min.lt/naujiena/aktualu/svietimas/lenkiskai-ir-rusiskai-mokykloms-ministerija-leido-tapti-ilgosiomis-gimnazijomis-233-1174550
2642,https://www.15min.lt/naujiena/aktualu/lietuva/socialdemokratai-rengia-nacionalini-susitarima-del-pokyciu-svietimo-sistemoje-56-1174258
2643,https://www.15min.lt/verslas/naujiena/mokslas-it/kaip-tesla-gamyklos-statybos-pakeite-lietuvos-mokiniu-pamokas-1290-1174246
2644,https://www.15min.lt/naujiena/aktualu/svietimas/rengiantis-ivesti-nemokama-bakalaura-vienodinami-priemimo-reikalavimai-stojantiesiems-233-1174236
2645,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-specialiste-is-taivano-apie-tarptautines-mokyklas-lietuva-zengia-koja-kojon-su-pasauliu-233-1174198
2646,https://www.15min.lt/naujiena/aktualu/svietimas/siuloma-finansuoti-is-karo-zonos-ukrainoje-atvykusiu-jaunuoliu-studijas-lietuvoje-233-1173698
2647,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-ministras-artejant-abiturientu-isleistuvems-sveskite-bet-bukite-atsargus-233-1171304
2648,https://www.15min.lt/pasaulis-kiseneje/naujiena/per-lietuva/lietuvoje-pusmeti-praleidusi-japone-labiausiai-nustebo-kai-pabande-tranzuoti-642-1168170
2649,https://www.15min.lt/naujiena/aktualu/pasaulis/vengrijos-parlamentas-pritare-priestaringai-vertinamam-mokslo-sektoriaus-reformos-projektui-57-1168452
2650,https://www.15min.lt/naujiena/aktualu/komentarai/saulius-spurga-kiek-lietuvai-reikia-aukstojo-mokslo-ii-500-1166652
2651,https://www.15min.lt/naujiena/aktualu/komentarai/saulius-spurga-kiek-lietuvai-reikia-aukstojo-mokslo-i-500-1166646
2652,https://www.15min.lt/naujiena/aktualu/svietimas/patvirtinta-lituanistinio-svietimo-programa-mokiniams-pasiruosti-grizimui-i-lietuva-233-1167428
2653,https://www.15min.lt/naujiena/aktualu/nuomones/edita-gimzauskiene-bado-zaidynes-lietuvos-svietime-ar-bus-laimetoju-18-1166120
2654,https://www.15min.lt/naujiena/aktualu/svietimas/paklausiausi-mokslai-profesinese-mokyklose-automobiliu-mechaniko-apdailininko-ir-kirpejo-233-1166458
2655,https://www.15min.lt/naujiena/aktualu/svietimas/kauniete-suabejojo-priemimo-i-mokyklas-tvarka-pirmenybe-prestiziniu-mokyklu-vaikams-233-1164974
2656,https://www.15min.lt/naujiena/aktualu/svietimas/svietimo-ministerija-sugriztanciu-emigrantu-vaikus-priims-22-mokyklos-233-1165944
2657,https://www.15min.lt/naujiena/aktualu/svietimas/light-conversion-vadovas-geriau-studijuoti-gerame-universitete-lietuvoje-nei-bet-kokiame-uzsienyje-233-1164800
2658,https://www.15min.lt/naujiena/aktualu/svietimas/a-monkevicius-nemokamu-magistranturos-ir-doktoranturos-vietu-skaicius-nesikeis-233-1165044
2659,https://www.15min.lt/naujiena/aktualu/svietimas/jaunieji-lietuvos-talentai-dalyvavo-pazintineje-stovykloje-danijoje-233-1164568
2660,https://www.15min.lt/naujiena/aktualu/svietimas/jaunieji-lietuvos-talentai-dalyvavo-pazintineje-stovykloje-danijoje-233-1164568
2661,https://www.15min.lt/naujiena/aktualu/lietuva/tvf-ekspertai-rekomenduoja-lietuvai-spartinti-svietimo-ir-sveikatos-reformu-igyvendinima-56-1164540
2662,https://www.15min.lt/naujiena/aktualu/svietimas/ikvepti-chemijos-mokytojo-grupele-klaipedos-desimtoku-pusmeti-tyre-50-rusiu-kvepalus-233-1158172
2663,https://www.15min.lt/naujiena/aktualu/svietimas/mokslininkai-mokykloms-kodel-plaka-zmogaus-sirdis-233-1162046
2664,https://www.15min.lt/naujiena/aktualu/svietimas/mokslininkai-mokykloms-jurbarko-rajono-moksleivius-dziugino-mobilus-planetariumas-233-1163076
2665,https://www.15min.lt/naujiena/aktualu/svietimas/m-romerio-universiteto-profesores-s-matulienes-argumentai-kodel-reikia-rinktis-ne-universiteta-o-programa-233-1162812
2666,https://www.15min.lt/video/mromerio-universiteto-profesores-smatulienes-patarimai-kaip-tapti-geru-kriminalistu-162484
2667,https://www.15min.lt/naujiena/aktualu/nuomones/saule-petroniene-anglu-kalbos-egzaminas-is-veziu-ismusa-naudojama-dvikalbyste-18-1162646
2668,https://www.15min.lt/naujiena/aktualu/svietimas/laboratorija-ant-ratu-galimybe-pasimatuoti-mokslininko-profesija-233-1160326
2669,https://www.15min.lt/naujiena/aktualu/svietimas/siemet-daugiau-desimtoku-islaike-matematikos-pasiekimu-patikrinima-233-1162178
2670,https://www.15min.lt/naujiena/aktualu/lietuva/mokyklinio-lietuviu-kalbos-egzamino-neislaike-per-6-proc-jaunuoliu-56-1162150
2671,https://www.15min.lt/naujiena/aktualu/komentarai/saulius-zukas-pamastymai-pries-moksleiviu-atostogas-2019-aisiais-500-1162092
2672,https://www.15min.lt/naujiena/aktualu/lietuva/vyriausybe-aptars-planus-del-svietimo-centro-suvalkuose-kita-parama-uzsienio-lietuviams-56-1161866
2673,https://www.15min.lt/naujiena/aktualu/svietimas/noriu-pazinti-mikrobas-draugas-ar-priesas-233-1161410
2674,https://www.15min.lt/naujiena/aktualu/svietimas/ko-tiketis-stojamuosiuose-egzaminuose-i-menines-specialybes-233-1152192
2675,https://www.15min.lt/naujiena/aktualu/svietimas/siemet-daugiau-norinciuju-stoti-i-pedagogines-programas-233-1160884
2676,https://www.15min.lt/naujiena/aktualu/svietimas/prasideda-motyvacijos-vertinimo-ir-stojamuju-egzaminu-i-aukstasias-mokyklas-sesija-233-1160702
2677,https://www.15min.lt/naujiena/aktualu/nuomones/lilija-bruckiene-ar-etatinis-mokytoju-darbo-uzmokescio-modelio-tobulinimas-tik-dar-viena-imitacija-18-1160424
2678,https://www.15min.lt/galerija/lietuvos-mokiniu-neformaliojo-svietimo-centro-mobili-laboratorija-180950
2679,https://www.15min.lt/naujiena/aktualu/nuomones/akvile-giniotaite-karsta-lytiskumo-ugdymo-bulve-mokiniai-nusivyle-o-pokyciu-nematyti-18-1160100
2680,https://www.15min.lt/naujiena/aktualu/svietimas/programavimas-toks-pat-svarbus-kaip-skaitymas-ar-rasymas-233-1160268
2681,https://www.15min.lt/naujiena/aktualu/lietuva/suinteresuotos-puses-sprendzia-kaip-susidoroti-su-karsciu-mokyklose-56-1159072
2682,https://www.15min.lt/naujiena/aktualu/svietimas/mjj-fondas-atrinktiems-mokslininkams-skiria-220-900-euru-233-1159288
2683,https://www.15min.lt/naujiena/aktualu/svietimas/uz-pazeidimus-atleistas-vienas-ugdymo-pletotes-centro-vadovu-r-tororaitis-233-1159278
2684,https://www.15min.lt/naujiena/aktualu/svietimas/kupiskio-rajono-mokykloje-dirbanti-mokytoja-patirtas-sekmes-dziaugsmas-man-istrigo-dar-paauglysteje-233-1159138
2685,https://www.15min.lt/naujiena/aktualu/svietimas/noriu-pazinti-nematomas-augalu-gyvenimas-233-1159006
2686,https://www.15min.lt/naujiena/aktualu/nuomones/mindaugas-norkevicius-ar-lietuvos-valstybe-ir-visuomene-pasirengusi-xxi-a-mokyklai-18-1158784
2687,https://www.15min.lt/naujiena/aktualu/svietimas/visagine-pamokos-be-sienu-kurkiant-varlems-ir-mokyklos-kieme-augant-raudonvirsiams-233-1158250
